Date,Bulletin,Obs Code,Residual RA,Residual Dec
4/30/2022,2022-H126,J95,1.2,0.3
4/30/2022,2022-H126,I52,0.0,0.2
4/30/2022,2022-H126,G96,0.2,0.0
4/30/2022,2022-H126,J95,0.5,0.4
4/30/2022,2022-H126,I52,0.5,0.1
4/30/2022,2022-H126,G96,0.1,0.2
4/30/2022,2022-H126,807,0.1,0.5
4/30/2022,2022-H126,654,0.2,0.1
4/30/2022,2022-H126,I52,0.3,0.3
4/30/2022,2022-H126,807,0.2,0.1
4/30/2022,2022-H126,654,0.1,0.1
4/30/2022,2022-H126,I52,0.2,0.2
4/30/2022,2022-H126,807,0.0,0.3
4/30/2022,2022-H126,654,0.0,0.0
4/30/2022,2022-H126,I52,0.0,0.1
4/30/2022,2022-H126,I52,0.2,0.3
4/30/2022,2022-H126,I52,0.2,0.0
4/30/2022,2022-H126,I52,0.1,0.1
4/30/2022,2022-H132,G96,0.2,0.4
4/30/2022,2022-H132,598,0.0,0.4
4/30/2022,2022-H132,654,0.0,0.0
4/30/2022,2022-H132,G96,0.5,0.7
4/30/2022,2022-H132,598,0.2,0.3
4/30/2022,2022-H132,654,0.1,0.0
4/30/2022,2022-H132,G96,0.1,0.1
4/30/2022,2022-H132,598,0.1,0.1
4/30/2022,2022-H132,033,0.3,0.4
4/30/2022,2022-H132,G96,0.0,0.1
4/30/2022,2022-H132,I52,0.2,0.0
4/30/2022,2022-H132,033,0.4,0.4
4/30/2022,2022-H132,I52,0.7,0.4
4/30/2022,2022-H132,I52,0.1,0.5
4/30/2022,2022-H132,033,0.7,0.0
4/30/2022,2022-H132,I52,0.1,0.1
4/30/2022,2022-H132,I52,0.3,0.1
4/30/2022,2022-H132,033,0.2,0.2
4/30/2022,2022-H132,I52,0.5,0.1
4/30/2022,2022-H132,I52,0.7,0.9
4/30/2022,2022-H132,I52,0.2,0.2
4/30/2022,2022-H132,654,0.0,0.0
5/2/2022,2022-J11 ,F52,0.1,0.2
5/2/2022,2022-J11 ,Y00,0.5,1.0
5/2/2022,2022-J11 ,I52,0.0,0.0
5/2/2022,2022-J11 ,F52,0.1,0.0
5/2/2022,2022-J11 ,654,0.1,0.0
5/2/2022,2022-J11 ,654,0.1,0.0
5/2/2022,2022-J11 ,F52,0.0,0.1
5/2/2022,2022-J11 ,654,0.3,0.1
5/2/2022,2022-J11 ,Y00,0.0,0.2
5/2/2022,2022-J11 ,F52,0.1,0.1
5/2/2022,2022-J11 ,I52,0.7,0.0
5/2/2022,2022-J11 ,Y00,0.2,0.0
5/2/2022,2022-J11 ,F52,0.1,0.3
5/2/2022,2022-J11 ,I52,0.4,0.2
5/2/2022,2022-J11 ,Y00,0.1,0.2
5/2/2022,2022-J11 ,Y00,0.4,0.2
5/2/2022,2022-J11 ,I52,0.2,0.3
5/2/2022,2022-J13 ,703,0.7,0.0
5/2/2022,2022-J13 ,H21,0.3,0.2
5/2/2022,2022-J13 ,G58,0.9,0.2
5/2/2022,2022-J13 ,703,0.7,0.1
5/2/2022,2022-J13 ,I52,0.2,0.0
5/2/2022,2022-J13 ,654,0.1,0.0
5/2/2022,2022-J13 ,M22,0.7,0.1
5/2/2022,2022-J13 ,I52,0.1,0.0
5/2/2022,2022-J13 ,703,0.2,0.1
5/2/2022,2022-J13 ,M22,0.4,0.2
5/2/2022,2022-J13 ,I52,0.0,0.0
5/2/2022,2022-J13 ,703,0.6,0.2
5/2/2022,2022-J13 ,M22,0.1,0.0
5/2/2022,2022-J13 ,I52,0.1,0.1
5/2/2022,2022-J13 ,703,1.1,0.5
5/2/2022,2022-J13 ,M22,0.8,0.3
5/2/2022,2022-J13 ,G58,0.1,0.5
5/2/2022,2022-J13 ,703,1.2,0.4
5/2/2022,2022-J13 ,H21,0.1,0.3
5/2/2022,2022-J13 ,G58,0.1,0.2
5/2/2022,2022-J13 ,654,0.1,0.0
5/2/2022,2022-J13 ,H21,0.3,0.2
5/2/2022,2022-J13 ,G58,0.6,0.1
5/2/2022,2022-J13 ,654,0.2,0.0
5/2/2022,2022-J13 ,H21,0.2,0.1
5/2/2022,2022-J13 ,G58,0.1,0.1
5/2/2022,2022-J15 ,U68,0.6,0.2
5/2/2022,2022-J15 ,958,0.8,0.2
5/2/2022,2022-J15 ,Y00,0.2,0.1
5/2/2022,2022-J15 ,U68,0.3,0.0
5/2/2022,2022-J15 ,807,0.0,0.0
5/2/2022,2022-J15 ,Y00,0.3,0.2
5/2/2022,2022-J15 ,U68,0.0,0.2
5/2/2022,2022-J15 ,807,0.5,0.1
5/2/2022,2022-J15 ,H21,0.3,0.2
5/2/2022,2022-J15 ,U68,0.2,0.1
5/2/2022,2022-J15 ,807,0.3,0.2
5/2/2022,2022-J15 ,H21,0.1,0.1
5/2/2022,2022-J15 ,F52,1.2,5.9
5/2/2022,2022-J15 ,033,0.0,0.2
5/2/2022,2022-J15 ,H21,0.0,0.0
5/2/2022,2022-J15 ,K88,0.0,0.3
5/2/2022,2022-J15 ,033,0.7,0.4
5/2/2022,2022-J15 ,H21,0.1,0.1
5/2/2022,2022-J15 ,K88,0.4,0.3
5/2/2022,2022-J15 ,033,0.4,0.0
5/2/2022,2022-J15 ,654,0.1,0.0
5/2/2022,2022-J15 ,K88,0.6,0.3
5/2/2022,2022-J15 ,033,0.1,0.3
5/2/2022,2022-J15 ,654,0.1,0.0
5/2/2022,2022-J15 ,958,0.4,0.6
5/2/2022,2022-J15 ,033,0.5,0.4
5/2/2022,2022-J15 ,654,0.0,0.0
5/2/2022,2022-J15 ,958,0.8,0.7
5/2/2022,2022-J15 ,Y00,0.0,0.3
5/4/2022,2022-J32 ,G96,0.0,0.3
5/4/2022,2022-J32 ,033,0.7,0.1
5/4/2022,2022-J32 ,654,0.1,0.0
5/4/2022,2022-J32 ,G96,0.5,0.4
5/4/2022,2022-J32 ,033,0.1,0.0
5/4/2022,2022-J32 ,654,0.1,0.0
5/4/2022,2022-J32 ,G96,0.3,0.2
5/4/2022,2022-J32 ,Y00,0.0,0.2
5/4/2022,2022-J32 ,654,0.1,0.1
5/4/2022,2022-J32 ,G96,0.4,0.1
5/4/2022,2022-J32 ,Y00,0.3,0.1
5/4/2022,2022-J32 ,P93,0.3,0.4
5/4/2022,2022-J32 ,I52,0.2,0.1
5/4/2022,2022-J32 ,Y00,0.2,0.1
5/4/2022,2022-J32 ,P93,0.1,0.2
5/4/2022,2022-J32 ,I52,0.1,0.4
5/4/2022,2022-J32 ,I52,0.3,0.1
5/4/2022,2022-J32 ,P93,0.4,1.0
5/4/2022,2022-J32 ,I52,0.1,0.2
5/4/2022,2022-J32 ,I52,0.4,0.2
5/4/2022,2022-J32 ,P93,0.0,0.0
5/4/2022,2022-J32 ,I52,0.5,0.7
5/4/2022,2022-J32 ,I52,0.1,0.5
5/4/2022,2022-J32 ,P93,0.0,0.9
5/4/2022,2022-J32 ,033,0.7,0.1
5/4/2022,2022-J32 ,I52,0.1,0.2
5/4/2022,2022-J32 ,P93,0.1,0.1
5/5/2022,2022-J34 ,W94,0.6,0.2
5/5/2022,2022-J34 ,654,0.1,0.0
5/5/2022,2022-J34 ,P93,0.1,0.0
5/5/2022,2022-J34 ,W94,0.1,0.7
5/5/2022,2022-J34 ,I52,0.2,0.1
5/5/2022,2022-J34 ,P93,0.2,0.2
5/5/2022,2022-J34 ,W94,0.7,0.6
5/5/2022,2022-J34 ,I52,0.2,0.3
5/5/2022,2022-J34 ,M21,0.5,0.5
5/5/2022,2022-J34 ,W95,0.0,0.4
5/5/2022,2022-J34 ,I52,0.3,0.3
5/5/2022,2022-J34 ,M21,0.2,1.0
5/5/2022,2022-J34 ,W95,0.2,0.3
5/5/2022,2022-J34 ,I52,1.4,2.3
5/5/2022,2022-J34 ,958,0.4,0.1
5/5/2022,2022-J34 ,W95,0.4,0.4
5/5/2022,2022-J34 ,G96,0.1,0.2
5/5/2022,2022-J34 ,958,0.9,0.1
5/5/2022,2022-J34 ,807,0.0,0.0
5/5/2022,2022-J34 ,654,0.0,0.2
5/5/2022,2022-J34 ,958,0.9,1.6
5/5/2022,2022-J34 ,807,0.1,0.0
5/5/2022,2022-J34 ,G96,0.3,0.0
5/5/2022,2022-J34 ,807,0.1,0.0
5/5/2022,2022-J34 ,W95,0.2,0.1
5/5/2022,2022-J34 ,G96,0.1,0.1
5/5/2022,2022-J34 ,807,0.0,0.0
5/5/2022,2022-J34 ,807,0.3,0.1
5/5/2022,2022-J34 ,G96,0.1,0.1
5/5/2022,2022-J34 ,807,0.1,0.0
5/5/2022,2022-J34 ,W95,0.2,0.1
5/5/2022,2022-J34 ,P93,0.0,0.1
5/5/2022,2022-J34 ,I52,0.3,0.2
5/5/2022,2022-J34 ,W95,0.6,0.1
5/5/2022,2022-J34 ,P93,0.1,0.2
5/5/2022,2022-J34 ,I52,0.0,0.2
5/5/2022,2022-J34 ,654,0.1,0.2
5/5/2022,2022-J34 ,P93,0.4,0.6
5/5/2022,2022-J34 ,I52,0.3,0.1
5/7/2022,2022-J48 ,G96,0.3,0.4
5/7/2022,2022-J48 ,I52,0.0,0.3
5/7/2022,2022-J48 ,654,0.1,0.0
5/7/2022,2022-J48 ,G96,0.0,0.2
5/7/2022,2022-J48 ,I52,0.1,0.0
5/7/2022,2022-J48 ,654,0.3,0.1
5/7/2022,2022-J48 ,G96,0.1,0.2
5/7/2022,2022-J48 ,G96,0.6,0.4
5/7/2022,2022-J48 ,M21,0.4,0.2
5/7/2022,2022-J48 ,G96,0.4,0.2
5/7/2022,2022-J48 ,654,0.2,0.1
5/7/2022,2022-J48 ,M21,0.3,0.4
5/7/2022,2022-J48 ,I52,0.1,0.5
5/7/2022,2022-J48 ,G96,0.2,0.1
5/7/2022,2022-J48 ,291,0.0,0.3
5/7/2022,2022-J48 ,I52,0.1,0.2
5/7/2022,2022-J48 ,G96,0.5,0.1
5/7/2022,2022-J48 ,291,0.1,0.0
5/7/2022,2022-J48 ,I52,0.3,0.1
5/7/2022,2022-J48 ,G96,0.4,0.2
5/8/2022,2022-J56 ,G96,0.1,1.0
5/8/2022,2022-J56 ,221,0.0,0.4
5/8/2022,2022-J56 ,E23,0.1,0.5
5/8/2022,2022-J56 ,G96,0.4,0.0
5/8/2022,2022-J56 ,Y00,0.1,0.0
5/8/2022,2022-J56 ,E23,0.2,0.1
5/8/2022,2022-J56 ,G96,0.0,0.2
5/8/2022,2022-J56 ,Y00,0.3,0.5
5/8/2022,2022-J56 ,L87,0.4,0.2
5/8/2022,2022-J56 ,G96,0.2,0.0
5/8/2022,2022-J56 ,Y00,0.1,0.1
5/8/2022,2022-J56 ,L87,0.2,0.0
5/8/2022,2022-J56 ,I52,0.1,0.0
5/8/2022,2022-J56 ,I52,0.0,0.2
5/8/2022,2022-J56 ,L87,0.5,0.3
5/8/2022,2022-J56 ,I52,0.1,0.3
5/8/2022,2022-J56 ,I52,0.6,0.2
5/8/2022,2022-J56 ,H21,0.5,0.2
5/8/2022,2022-J56 ,I52,0.1,0.2
5/8/2022,2022-J56 ,I52,0.2,0.3
5/8/2022,2022-J56 ,H21,0.0,0.4
5/8/2022,2022-J56 ,I52,0.1,0.3
5/8/2022,2022-J56 ,I52,0.2,0.3
5/8/2022,2022-J56 ,H21,0.1,0.4
5/8/2022,2022-J56 ,M21,0.4,0.2
5/8/2022,2022-J56 ,654,0.3,0.1
5/8/2022,2022-J56 ,H21,0.1,0.4
5/8/2022,2022-J56 ,M21,0.0,0.1
5/8/2022,2022-J56 ,654,0.2,0.2
5/8/2022,2022-J56 ,I52,0.0,0.1
5/8/2022,2022-J56 ,221,0.2,0.1
5/8/2022,2022-J56 ,654,0.1,0.2
5/8/2022,2022-J56 ,I52,0.1,0.7
5/8/2022,2022-J56 ,221,0.0,0.3
5/8/2022,2022-J56 ,E23,0.7,0.5
5/8/2022,2022-J56 ,I52,0.1,0.1
5/8/2022,2022-J57 ,G96,0.1,0.1
5/8/2022,2022-J57 ,033,0.2,0.3
5/8/2022,2022-J57 ,H21,0.5,0.0
5/8/2022,2022-J57 ,G96,0.1,0.1
5/8/2022,2022-J57 ,958,1.2,1.0
5/8/2022,2022-J57 ,654,0.1,0.0
5/8/2022,2022-J57 ,G96,0.3,0.3
5/8/2022,2022-J57 ,958,0.7,0.4
5/8/2022,2022-J57 ,I52,0.1,0.0
5/8/2022,2022-J57 ,G96,0.3,0.2
5/8/2022,2022-J57 ,958,0.3,0.3
5/8/2022,2022-J57 ,I52,0.1,0.0
5/8/2022,2022-J57 ,I52,0.0,0.1
5/8/2022,2022-J57 ,J95,0.1,0.2
5/8/2022,2022-J57 ,I52,0.1,0.0
5/8/2022,2022-J57 ,I52,0.3,0.4
5/8/2022,2022-J57 ,J95,0.2,0.0
5/8/2022,2022-J57 ,654,0.2,0.0
5/8/2022,2022-J57 ,I52,0.2,0.1
5/8/2022,2022-J57 ,J95,0.0,0.3
5/8/2022,2022-J57 ,G96,0.1,0.5
5/8/2022,2022-J57 ,I52,0.1,0.1
5/8/2022,2022-J57 ,033,0.1,0.2
5/8/2022,2022-J57 ,G96,0.4,0.0
5/8/2022,2022-J57 ,V22,0.3,0.9
5/8/2022,2022-J57 ,033,0.2,0.2
5/8/2022,2022-J57 ,G96,0.0,0.3
5/8/2022,2022-J57 ,V22,0.3,1.0
5/8/2022,2022-J57 ,033,0.1,0.2
5/8/2022,2022-J57 ,G96,0.1,0.1
5/8/2022,2022-J57 ,V22,0.7,2.3
5/8/2022,2022-J57 ,H21,0.2,0.1
5/8/2022,2022-J57 ,654,0.0,0.3
5/8/2022,2022-J57 ,033,0.2,0.2
5/8/2022,2022-J57 ,H21,0.2,0.2
5/8/2022,2022-J57 ,033,0.2,0.3
5/8/2022,2022-J57 ,H21,0.3,0.1
5/8/2022,2022-J59 ,G96,0.3,0.3
5/8/2022,2022-J59 ,033,0.0,0.2
5/8/2022,2022-J59 ,654,0.0,0.0
5/8/2022,2022-J59 ,G96,0.2,0.1
5/8/2022,2022-J59 ,033,0.1,0.1
5/8/2022,2022-J59 ,654,0.1,0.1
5/8/2022,2022-J59 ,G96,0.5,0.2
5/8/2022,2022-J59 ,H21,0.1,0.2
5/8/2022,2022-J59 ,654,0.5,0.7
5/8/2022,2022-J59 ,G96,0.1,0.3
5/8/2022,2022-J59 ,H21,0.1,0.2
5/8/2022,2022-J59 ,033,0.3,0.1
5/8/2022,2022-J59 ,I52,0.0,0.1
5/8/2022,2022-J59 ,H21,0.2,0.5
5/8/2022,2022-J59 ,033,0.4,0.2
5/8/2022,2022-J59 ,I52,0.0,0.2
5/8/2022,2022-J59 ,I52,0.1,0.2
5/8/2022,2022-J59 ,033,0.4,0.1
5/8/2022,2022-J59 ,I52,0.3,0.2
5/8/2022,2022-J59 ,I52,0.3,0.0
5/8/2022,2022-J59 ,033,0.1,0.0
5/8/2022,2022-J59 ,I52,0.3,0.2
5/23/2022,2022-K46 ,F52,0.1,0.1
5/23/2022,2022-K46 ,I52,0.1,0.2
5/23/2022,2022-K46 ,Y00,1.1,0.6
5/23/2022,2022-K46 ,F52,0.1,0.0
5/23/2022,2022-K46 ,I52,0.2,0.0
5/23/2022,2022-K46 ,Y00,0.2,0.3
5/23/2022,2022-K46 ,F52,0.3,0.2
5/23/2022,2022-K46 ,I52,0.2,0.2
5/23/2022,2022-K46 ,654,0.1,0.1
5/23/2022,2022-K46 ,F52,0.1,0.1
5/23/2022,2022-K46 ,G96,0.0,0.2
5/23/2022,2022-K46 ,654,0.0,0.0
5/23/2022,2022-K46 ,F52,0.0,0.0
5/23/2022,2022-K46 ,G96,0.0,0.1
5/23/2022,2022-K46 ,I52,0.3,0.1
5/23/2022,2022-K46 ,F52,0.4,0.1
5/23/2022,2022-K46 ,G96,0.6,0.1
5/23/2022,2022-K46 ,I52,0.2,0.4
5/23/2022,2022-K46 ,F52,0.1,0.3
5/23/2022,2022-K46 ,G96,0.7,0.1
5/23/2022,2022-K46 ,I52,0.0,0.2
5/23/2022,2022-K46 ,I52,0.1,0.1
5/23/2022,2022-K46 ,Y00,0.4,0.0
5/23/2022,2022-K46 ,654,0.6,0.5
5/23/2022,2022-K51 ,G96,0.2,0.5
5/23/2022,2022-K51 ,V06,0.1,0.2
5/23/2022,2022-K51 ,I52,0.1,0.1
5/23/2022,2022-K51 ,G96,0.1,0.1
5/23/2022,2022-K51 ,I52,0.4,0.0
5/23/2022,2022-K51 ,I52,0.1,0.4
5/23/2022,2022-K51 ,G96,0.2,1.3
5/23/2022,2022-K51 ,I52,0.5,0.3
5/23/2022,2022-K51 ,I52,0.2,0.3
5/23/2022,2022-K51 ,G96,0.5,0.4
5/23/2022,2022-K51 ,I52,0.2,0.1
5/23/2022,2022-K51 ,654,0.1,0.1
5/23/2022,2022-K51 ,V06,0.2,0.1
5/23/2022,2022-K51 ,Y00,0.3,0.4
5/23/2022,2022-K51 ,654,0.1,0.3
5/23/2022,2022-K51 ,V06,0.1,0.1
5/23/2022,2022-K51 ,Y00,0.5,0.1
5/23/2022,2022-K51 ,654,0.0,0.1
5/23/2022,2022-K51 ,V06,0.1,0.3
5/23/2022,2022-K51 ,Y00,0.2,0.3
5/25/2022,2022-K86 ,G96,0.0,0.0
5/25/2022,2022-K86 ,L01,0.0,0.0
5/25/2022,2022-K86 ,Y00,0.1,0.4
5/25/2022,2022-K86 ,G96,0.3,0.0
5/25/2022,2022-K86 ,L01,0.1,0.1
5/25/2022,2022-K86 ,V22,0.4,0.3
5/25/2022,2022-K86 ,G96,0.3,0.0
5/25/2022,2022-K86 ,L01,0.1,0.2
5/25/2022,2022-K86 ,U52,0.5,0.1
5/25/2022,2022-K86 ,T08,0.5,0.2
5/25/2022,2022-K86 ,L01,0.1,0.4
5/25/2022,2022-K86 ,V22,0.4,0.3
5/25/2022,2022-K86 ,T08,0.2,0.9
5/25/2022,2022-K86 ,L01,0.4,0.0
5/25/2022,2022-K86 ,U52,0.6,0.6
5/25/2022,2022-K86 ,T08,0.2,0.0
5/25/2022,2022-K86 ,Z80,0.1,0.1
5/25/2022,2022-K86 ,U52,1.0,0.1
5/25/2022,2022-K86 ,T08,0.3,0.1
5/25/2022,2022-K86 ,J95,0.4,0.1
5/25/2022,2022-K86 ,V22,0.2,0.0
5/25/2022,2022-K86 ,L34,0.0,0.2
5/25/2022,2022-K86 ,J95,0.1,0.2
5/25/2022,2022-K86 ,654,0.1,0.0
5/25/2022,2022-K86 ,L34,0.5,0.5
5/25/2022,2022-K86 ,Z80,0.1,0.1
5/25/2022,2022-K86 ,V21,0.1,0.0
5/25/2022,2022-K86 ,104,0.0,0.0
5/25/2022,2022-K86 ,J95,0.2,0.0
5/25/2022,2022-K86 ,V21,0.1,0.1
5/25/2022,2022-K86 ,104,0.4,0.1
5/25/2022,2022-K86 ,J95,0.1,0.3
5/25/2022,2022-K86 ,654,0.0,0.0
5/25/2022,2022-K86 ,104,0.2,0.3
5/25/2022,2022-K86 ,Z80,0.2,0.0
5/25/2022,2022-K86 ,V21,0.1,0.2
5/25/2022,2022-K86 ,L34,0.0,0.4
5/25/2022,2022-K86 ,807,0.1,0.0
5/25/2022,2022-K86 ,V21,0.2,0.5
5/25/2022,2022-K86 ,L34,1.3,0.3
5/25/2022,2022-K86 ,807,0.4,0.2
5/25/2022,2022-K86 ,654,0.1,0.0
5/25/2022,2022-K86 ,033,0.0,0.0
5/25/2022,2022-K86 ,807,0.1,0.2
5/25/2022,2022-K86 ,V21,0.8,0.4
5/25/2022,2022-K86 ,033,0.0,0.1
5/25/2022,2022-K86 ,Y00,0.0,0.2
5/25/2022,2022-K86 ,V21,0.3,0.6
5/25/2022,2022-K86 ,033,0.0,0.2
5/25/2022,2022-K86 ,Y00,0.1,0.2
5/25/2022,2022-K89 ,F52,0.2,0.2
5/25/2022,2022-K89 ,Z84,0.3,0.0
5/25/2022,2022-K89 ,I52,0.3,0.1
5/25/2022,2022-K89 ,F52,0.1,0.4
5/25/2022,2022-K89 ,Z84,0.4,0.5
5/25/2022,2022-K89 ,568,0.1,0.0
5/25/2022,2022-K89 ,F52,0.0,0.2
5/25/2022,2022-K89 ,Z84,0.3,0.8
5/25/2022,2022-K89 ,568,0.1,0.0
5/25/2022,2022-K89 ,F52,0.5,0.5
5/25/2022,2022-K89 ,807,0.5,0.0
5/25/2022,2022-K89 ,568,0.1,0.0
5/25/2022,2022-K89 ,F52,0.1,0.3
5/25/2022,2022-K89 ,807,0.2,0.2
5/25/2022,2022-K89 ,568,0.1,0.1
5/25/2022,2022-K89 ,F52,0.1,0.4
5/25/2022,2022-K89 ,807,0.1,0.1
5/25/2022,2022-K89 ,568,0.1,0.0
5/25/2022,2022-K89 ,E94,1.7,0.0
5/25/2022,2022-K89 ,Y00,0.4,0.0
5/25/2022,2022-K89 ,568,0.1,0.0
5/25/2022,2022-K89 ,E94,2.5,0.4
5/25/2022,2022-K89 ,Y00,0.3,0.0
5/25/2022,2022-K89 ,654,0.1,0.1
5/25/2022,2022-K89 ,E94,0.7,0.0
5/25/2022,2022-K89 ,Y00,0.0,0.0
5/25/2022,2022-K89 ,654,0.0,0.2
5/25/2022,2022-K89 ,E94,0.1,0.2
5/25/2022,2022-K89 ,I52,0.3,0.6
5/25/2022,2022-K89 ,654,0.0,0.1
5/27/2022,2022-K113,G96,0.2,0.1
5/27/2022,2022-K113,F52,0.1,0.1
5/27/2022,2022-K113,807,0.6,0.1
5/27/2022,2022-K113,G96,0.1,0.2
5/27/2022,2022-K113,958,0.3,0.2
5/27/2022,2022-K113,807,1.0,0.9
5/27/2022,2022-K113,G96,0.5,0.1
5/27/2022,2022-K113,958,0.3,0.2
5/27/2022,2022-K113,654,0.2,0.0
5/27/2022,2022-K113,G96,0.1,0.1
5/27/2022,2022-K113,958,1.7,0.2
5/27/2022,2022-K113,I52,0.3,0.1
5/27/2022,2022-K113,I52,0.0,0.1
5/27/2022,2022-K113,L01,0.1,0.1
5/27/2022,2022-K113,I52,0.0,0.2
5/27/2022,2022-K113,I52,0.3,0.1
5/27/2022,2022-K113,L01,0.6,0.9
5/27/2022,2022-K113,I52,0.1,0.0
5/27/2022,2022-K113,I52,0.2,0.1
5/27/2022,2022-K113,L01,0.8,0.0
5/27/2022,2022-K113,I52,0.0,0.1
5/27/2022,2022-K113,I52,0.2,0.2
5/27/2022,2022-K113,L01,0.2,0.1
5/27/2022,2022-K113,654,0.1,0.0
5/27/2022,2022-K113,F52,0.1,0.1
5/27/2022,2022-K113,L01,0.2,0.3
5/27/2022,2022-K113,654,0.0,0.0
5/27/2022,2022-K113,F52,0.0,0.3
5/27/2022,2022-K113,J95,0.0,0.1
5/27/2022,2022-K113,V06,0.0,0.0
5/27/2022,2022-K113,F52,0.1,0.4
5/27/2022,2022-K113,J95,0.0,0.1
5/27/2022,2022-K113,V06,0.1,0.1
5/27/2022,2022-K113,F52,0.1,0.2
5/27/2022,2022-K113,J95,0.1,0.2
5/27/2022,2022-K113,V06,0.0,0.1
5/27/2022,2022-K113,F52,0.0,0.0
5/27/2022,2022-K113,J95,0.1,0.2
5/27/2022,2022-K113,V06,0.1,0.2
5/27/2022,2022-K113,F52,0.1,0.2
5/27/2022,2022-K113,807,0.1,0.5
5/27/2022,2022-K115,G96,1.5,1.3
5/27/2022,2022-K115,I52,0.1,0.4
5/27/2022,2022-K115,L01,0.2,0.1
5/27/2022,2022-K115,G96,0.7,0.7
5/27/2022,2022-K115,I52,0.5,0.1
5/27/2022,2022-K115,I52,0.3,0.2
5/27/2022,2022-K115,G96,0.3,0.1
5/27/2022,2022-K115,G96,0.2,0.8
5/27/2022,2022-K115,I52,0.4,0.7
5/27/2022,2022-K115,V06,0.2,0.1
5/27/2022,2022-K115,G96,0.4,0.0
5/27/2022,2022-K115,I52,0.2,0.1
5/27/2022,2022-K115,V06,0.0,0.1
5/27/2022,2022-K115,G96,0.2,0.0
5/27/2022,2022-K115,654,0.3,0.0
5/27/2022,2022-K115,V06,0.2,0.2
5/27/2022,2022-K115,G96,0.0,0.6
5/27/2022,2022-K115,654,0.1,0.1
5/27/2022,2022-K115,I52,0.2,0.5
5/27/2022,2022-K115,L01,0.8,0.1
5/27/2022,2022-K115,654,0.2,0.2
5/27/2022,2022-K115,I52,0.0,0.1
5/27/2022,2022-K115,L01,0.5,0.4
5/27/2022,2022-K121,G96,0.4,0.0
5/27/2022,2022-K121,Z84,0.4,0.1
5/27/2022,2022-K121,I52,0.1,0.0
5/27/2022,2022-K121,G96,0.2,0.1
5/27/2022,2022-K121,Z84,0.2,0.1
5/27/2022,2022-K121,654,0.1,0.1
5/27/2022,2022-K121,G96,0.8,0.0
5/27/2022,2022-K121,Z84,0.1,0.1
5/27/2022,2022-K121,F52,0.2,0.0
5/27/2022,2022-K121,I52,0.7,0.0
5/27/2022,2022-K121,Y00,0.4,0.2
5/27/2022,2022-K121,654,0.0,0.0
5/27/2022,2022-K121,I52,0.1,0.0
5/27/2022,2022-K121,Y00,0.1,0.2
5/27/2022,2022-K121,F52,0.0,0.0
5/27/2022,2022-K121,I52,0.4,0.3
5/27/2022,2022-K121,Y00,0.3,0.5
5/27/2022,2022-K121,654,0.0,0.0
5/27/2022,2022-K121,I52,0.2,0.0
5/27/2022,2022-K121,H36,0.0,0.8
5/27/2022,2022-K121,F52,0.1,0.0
5/27/2022,2022-K121,L01,0.3,0.2
5/27/2022,2022-K121,H36,0.5,0.7
5/27/2022,2022-K121,F52,0.1,0.0
5/27/2022,2022-K121,L01,0.1,0.1
5/27/2022,2022-K121,H36,0.1,0.6
5/27/2022,2022-K121,654,0.1,0.1
5/27/2022,2022-K121,L01,0.5,0.3
5/27/2022,2022-K121,I52,0.1,0.0
5/27/2022,2022-K121,033,0.7,0.5
5/27/2022,2022-K121,L01,0.2,0.2
5/27/2022,2022-K121,I52,0.4,0.3
5/27/2022,2022-K121,033,0.7,0.2
5/27/2022,2022-K121,L01,0.4,0.8
5/27/2022,2022-K121,I52,0.1,0.0
5/27/2022,2022-K121,033,0.8,0.2
5/29/2022,2022-K151,F52,0.0,0.0
5/29/2022,2022-K151,F52,0.0,0.1
5/29/2022,2022-K151,V06,0.2,0.1
5/29/2022,2022-K151,F52,0.1,0.1
5/29/2022,2022-K151,F52,0.1,0.1
5/29/2022,2022-K151,V06,0.1,0.1
5/29/2022,2022-K151,F52,0.0,0.0
5/29/2022,2022-K151,F52,0.0,0.2
5/29/2022,2022-K151,033,0.2,0.6
5/29/2022,2022-K151,F52,0.0,0.1
5/29/2022,2022-K151,654,0.1,0.1
5/29/2022,2022-K151,033,0.5,0.4
5/29/2022,2022-K151,G96,0.0,0.1
5/29/2022,2022-K151,654,0.1,0.1
5/29/2022,2022-K151,033,0.3,0.0
5/29/2022,2022-K151,G96,0.1,0.1
5/29/2022,2022-K151,654,0.0,0.0
5/29/2022,2022-K151,033,0.3,0.3
5/29/2022,2022-K151,F52,0.0,0.1
5/29/2022,2022-K151,654,0.1,0.2
5/29/2022,2022-K151,F52,0.1,0.0
5/29/2022,2022-K151,V06,0.1,0.2
5/30/2022,2022-K157,703,0.1,0.1
5/30/2022,2022-K157,P93,0.0,0.2
5/30/2022,2022-K157,J69,0.6,0.2
5/30/2022,2022-K157,703,0.8,3.4
5/30/2022,2022-K157,P93,0.5,0.6
5/30/2022,2022-K157,J69,0.2,0.1
5/30/2022,2022-K157,703,0.3,0.2
5/30/2022,2022-K157,P93,0.3,0.1
5/30/2022,2022-K157,J69,0.6,0.1
5/30/2022,2022-K157,703,0.4,2.0
5/30/2022,2022-K157,P93,0.3,0.2
5/30/2022,2022-K157,Y00,0.6,1.4
5/30/2022,2022-K157,703,1.2,2.5
5/30/2022,2022-K157,958,0.5,0.6
5/30/2022,2022-K157,033,0.3,0.5
5/30/2022,2022-K157,703,1.0,1.9
